id,source_id,name,type_name,secteur_chefferie_commune_id
2951,3202,BENA TSHIPANZULA,G,326
2952,3203,BENA TSHITUNGULA,G,326
2953,3205,BAKWA LONJI,G,327
2954,3206,BENA KADIAYI,G,327
2955,3207,BENA KAJIKAYI,G,327
2956,3208,BENA KAMASHI,G,327
2957,3209,BENA KANYAKA,G,327
2958,3210,BENA KANYIKI MBAMBA,G,327
2959,3211,BENA KATUPUILA,G,327
2960,3212,BENA KIHANGA,G,327
2961,3213,BENA LOBO,G,327
2962,3214,BENA MPANDA MUSHILU,G,327
2963,3215,BENA MPASU,G,327
2964,3216,BENA MPATA,G,327
2965,3217,BENA MPEMBA NZEO,G,327
2966,3218,BENA MPOYI,G,327
2967,3219,BENA MPUNGA,G,327
2968,3220,BENA MULAMBA I,G,327
2969,3221,BENA MULAMBA II,G,327
2970,3222,BENA MUSAKATHI,G,327
2971,3223,BENA MUSUYA,G,327
2972,3224,BENA MWANA MBUYI,G,327
2973,3225,BENA MWANZA NGUDIA,G,327
2974,3226,BENA NGANDAJIKA,G,327
2975,3227,BENA SHALUKOJI,G,327
2976,3228,BENA TSHIBUMBU A MBUYI,G,327
2977,3229,BENA TSHIMOMO,G,327
2978,3230,BENA KAFUMBU,G,328
2979,3231,BENA KANYANA,G,328
2980,3232,BENA KASEKI,G,328
2981,3233,BENA LUANGA,G,328
2982,3234,BENA MANDA MASENGU,G,328
2983,3235,BENA MANDA MBAYA,G,328
2984,3236,BENA MPIANA,G,328
2985,3237,BENA MPIANA MUKALA,G,328
2986,3238,BENA NSONA,G,328
2987,3245,KATAKO OLOMBI,G,329
2988,3246,KINGOMBE,G,329
2989,3247,LUPANU,G,329
2990,3248,LUTUNDULA,G,329
2991,3249,MABUKA,G,329
2992,3250,MUDIMBI,G,329
2993,3251,MUNDALA,G,329
2994,3252,MUTAMBUE,G,329
2995,3253,OMEONGA,G,329
2996,3254,OPELELE,G,329
2997,3255,SHINGA LUPAKA,G,329
2998,3256,TETE - NGOMBA,G,329
2999,3257,DJILAPANDA I,G,330
3000,3258,DJILAPANDA II,G,330
3001,3259,DJILAPANDA III,G,330
3002,3260,KAHUDI,G,330
3003,3261,KATOPA,G,330
3004,3262,MIOTO LUSEKE,G,330
3005,3263,PENE NGONGO,G,330
3006,3264,BAHINA DJALO,G,331
3007,3265,BASONGE,G,331
3008,3266,DJEFU,G,331
3009,3267,DOMBE,G,331
3010,3268,ENGO,G,331
3011,3269,FIN TERME CIVIL,G,331
3012,3270,FIN TERME MILITAIRE,G,331
3013,3271,KOMBE I,G,331
3014,3272,KOMBE II,G,331
3015,3273,LOLENGE,G,331
3016,3274,MALELA DJALO,G,331
3017,3275,TOSANGA,G,331
3018,3244,ANCIENS TRAVAILLEURS,G,332
3019,3276,BAHUNYI,G,333
3020,3277,BOYI LUKENYE,G,333
3021,3278,FARIALA,G,333
3022,3279,KALEMA,G,333
3023,3280,KALUFAHI,G,333
3024,3281,KASENDA,G,333
3025,3282,MALELA I,G,333
3026,3283,MALELA II,G,333
3027,3284,DJIMA,G,333
3028,3285,NTAMBUE,G,333
3029,3286,AHAMBE DEKUKU OHAMBE,G,334
3030,3287,BANDA-OLOTANKOY,G,334
3031,3288,DIMANGA,G,334
3032,3289,DJADI,G,334
3033,3290,OHAMBE DJULU,G,334
3034,3291,ETANGA SHENGA,G,334
3035,3292,EWANGO,G,334
3036,3293,KWAPANGA,G,334
3037,3294,LONEMA OPOMBA,G,334
3038,3295,LUNGE-WUNDU,G,334
3039,3296,MIBANGU,G,334
3040,3297,MUNGE NGANDEPULE,G,334
3041,3298,NGOMBE OKITO DONGO,G,334
3042,3299,NYANGA LOMBEMBE,G,334
3043,3300,ODUKU,G,334
3044,3301,OHAMBE TAMBWE,G,334
3045,3302,OKAKO OKENGE/ TSHEKO,G,334
3046,3303,OKAKU LETSHIU,G,334
3047,3304,SHEKI-LUNULA,G,334
3048,3305,SHENGA LOSANGANYA,G,334
3049,3306,SHILO,G,334
3050,3307,SHUKENDE,G,334
3051,3308,TSHIEKO DENGE,G,334
3052,3309,VELE,G,334
3053,3310,DINGELE I,G,335
3054,3311,DINGUNDU,G,335
3055,3312,DJUNGU DINGELE II,G,335
3056,3313,KAYE-MONGO,G,335
3057,3314,LOHANGA,G,335
3058,3315,LUNGANDJA,G,335
3059,3316,NDONGA,G,335
3060,3317,NGOMBE DIKOKA,G,335
3061,3318,NYONGE II,G,335
3062,3319,OTUNGANDJADI,G,335
3063,3320,OTUNGASALA,G,335
3064,3321,WOMAMBOKA,G,335
3065,3322,YONGE I,G,335
3066,3323,DIONGONGO,G,336
3067,3324,KOYAPONGO,G,336
3068,3325,LOWELA,G,336
3069,3326,NUMBE,G,336
3070,3327,NYEMA,G,336
3071,3328,ODJANGA,G,336
3072,6107,DJANGA,G,336
3073,3329,BALANGA,G,337
3074,3330,BAMBOLE,G,337
3075,3331,LODIYA,G,337
3076,3332,NDJADI,G,337
3077,3333,NKOYI LOMAMI,G,337
3078,3334,OSANGO,G,337
3079,3335,DJUMBU SANGA,G,338
3080,3336,EDINGA HIANGA,G,338
3081,3337,NOMBELEKI,G,338
3082,3338,OHAMBA PONGO,G,338
3083,3339,OKALE,G,338
3084,3340,PUNGU - DIMA,G,338
3085,3341,SHEKI-LUNULA,G,338
3086,3342,AWANGO,G,339
3087,3343,MBONDJE,G,339
3088,3344,EKOTO,G,339
3089,3345,IKOTO,G,339
3090,3346,IMPETE,G,339
3091,3347,ISHIENGA,G,339
3092,3348,LOLO WODJI BOLONGE,G,339
3093,3349,LOLO WODJI BOOKE,G,339
3094,3350,MAKWALA,G,339
3095,3351,MPENGE KA BOKO,G,339
3096,3352,NTONO,G,339
3097,3353,EKUMU,G,340
3098,3354,LONGOMO,G,340
3099,3596,NDALA,G,341
3100,3597,NDJOVU LOKALE,G,341
3101,3598,NSENGA,G,341
3102,3599,OKUDJI,G,341
3103,3600,OLE,G,341
3104,3355,NTUMBA LUTSHULU,G,340
3105,3356,OMALOKONA,G,340
3106,3357,AKAVU,G,342
3107,3358,BANDA,G,342
3108,3359,EPOMBO OKOLA,G,342
3109,3360,OKOTO,G,342
3110,3361,IDOLE,G,342
3111,3362,IKEDJI,G,342
3112,3363,IPALE,G,342
3113,3364,IWALA,G,342
3114,3365,KAHUMBU,G,342
3115,3366,NKEMBA,G,342
3116,3367,NKFUMU,G,342
3117,3368,LOFUA,G,342
3118,3369,MBALA,G,342
3119,3370,MBOTOKONDA,G,342
3120,3371,NGOMBE,G,342
3121,3372,OSANGA,G,342
3122,3373,OWANGA,G,342
3123,3374,PANGA,G,342
3124,3375,WAPASHI,G,342
3125,6111,WOFO,G,342
3126,3376,KISANGO,G,343
3127,3377,NKAMBA,G,343
3128,3378,OSENGE,G,343
3129,3379,AMPAMI,G,343
3130,3380,OWENDE,G,343
3131,3381,INDANGA,G,343
3132,3382,BAKELA,G,344
3133,3383,KOMBE KOMBE,G,344
3134,3384,KONDO OMEDJI,G,344
3135,3385,LUKFUNGU,G,344
3136,3386,OLEMBA,G,344
3137,3387,NSAKA LOMBA,G,345
3138,3388,INKOTA,G,345
3139,3389,INTOLA,G,345
3140,3390,ITEDJI,G,345
3141,3391,MBESWE,G,345
3142,3392,MPATA,G,345
3143,3393,NDJOKA,G,345
3144,3394,TSHAKA,G,345
3145,3395,OHENDO,G,345
3146,3396,OKODJI,G,345
3147,3397,ENDJONDJO,G,346
3148,3398,ETAKAMELA,G,346
3149,3399,KOKO,G,346
3150,3400,LOKETU,G,346
3151,3401,LONGIYA,G,346
3152,3402,OKOKO,G,346
3153,3403,OWILA,G,346
3154,3404,SHENGA,G,346
3155,3405,TSHEKO,G,346
3156,3406,WEMA,G,346
3157,3407,YIMBO,G,346
3158,3408,AMATE,G,347
3159,3409,DIKONDA,G,347
3160,3410,LOFU,G,347
3161,3411,HIANDJA,G,347
3162,3412,OKOLO,G,347
3163,3413,OKUNDJI,G,347
3164,3414,LUMBUDI,G,347
3165,3415,ONGONDO,G,347
3166,3416,SHAKANDA,G,347
3167,3417,TSHUNU,G,347
3168,3418,YENDO,G,347
3169,3419,DOLO,G,348
3170,3420,NDJELE,G,348
3171,3421,OWANGA,G,348
3172,3422,PENGE,G,348
3173,3423,TSHEKO,G,348
3174,3424,EDUO I,G,349
3175,3425,EDUO II,G,349
3176,3426,OLONGAPO,G,349
3177,3427,KODITSHIALE,G,349
3178,3428,KONDE OLONGO,G,349
3179,3429,PIETE,G,349
3180,3430,SHILO,G,349
3181,3431,TSHAHE,G,349
3182,3432,DJOMBE,G,350
3183,3433,LOHEMBE,G,350
3184,3434,LOLEMA,G,350
3185,3435,LOMAMI,G,350
3186,3436,LOKOMBO,G,350
3187,3437,NGANYA,G,350
3188,3438,ODIMBA,G,350
3189,3439,YANDJO,G,350
3190,3440,KFUMU,G,351
3191,3441,PANGO,G,351
3192,3442,NGANGA,G,351
3193,3443,ONEMA OTOTO,G,351
3194,3444,PONDA,G,351
3195,3445,PUTU HANGATA,G,351
3196,3446,YONGE,G,351
3197,3447,DIKUNA KOY,G,352
3198,3448,DJEPULE,G,352
3199,3449,KOMBE,G,352
3200,3450,KUKU,G,352
3201,3451,MUMBA,G,352
3202,3452,NGANDO,G,352
3203,3453,NGENGA,G,352
3204,3454,OTSHIKE,G,352
3205,3455,OWENDE,G,352
3206,3456,POWA,G,352
3207,3457,ANONO,G,353
3208,3458,BANKUTSHU,G,353
3209,3459,KONDOHAMBE,G,353
3210,3460,MANDA,G,353
3211,3461,MANGO,G,353
3212,3462,MBOTOKONDA,G,353
3213,3463,MOMBE YOWA,G,353
3214,3464,NGOYI DJAMBE,G,353
3215,3465,TOMBA LOSA,G,353
3216,3466,NYAMBAKA,G,353
3217,3467,OKALE,G,353
3218,3468,ONOMBE,G,353
3219,3469,OSUI,G,353
3220,3470,MPOTO,G,353
3221,3471,TOKO,G,353
3222,3472,TOMBA OMONA,G,353
3223,3473,WAHO,G,353
3224,3474,YENGE,G,353
3225,3491,ALANGA,G,354
3226,3492,DIMOMBE,G,354
3227,3493,DJAMBE,G,354
3228,3494,ENGANGA ETOLE,G,354
3229,3495,IMAMBA,G,354
3230,3496,INDJI,G,354
3231,3497,LOKENDA NDJOVU,G,354
3232,3498,LOLENGE,G,354
3233,3499,OHAMBE SHIKONDO,G,354
3234,3500,OMENDJOVU,G,354
3235,3501,BAHAMBA EST,G,355
3236,3502,BOKUNGU,G,355
3237,3503,DJEMBO,G,355
3238,3504,OKALE,G,355
3239,3505,YANDJO - EST,G,355
3240,3506,ASAOMBE,G,356
3241,3507,BAKANDJA AS'UMBE,G,356
3242,3508,BAKUALA,G,356
3243,3509,MBOKILI,G,356
3244,3510,DIPINGA,G,356
3245,3511,DJETE POMBO,G,356
3246,3512,ELEKU,G,356
3247,3513,EONDOKO,G,356
3248,3514,FULUAKEMA,G,356
3249,3515,INTAKU,G,356
3250,3516,LUSUMBA,G,356
3251,3517,NGOMBE,G,356
3252,3518,OKANYA LOKONGO,G,356
3253,3519,OKOLE,G,356
3254,3520,OKONDJI,G,356
3255,3521,OMADJA EMONGO,G,356
3256,3522,OMADJA YIMBA,G,356
3257,3523,ONGOYI,G,356
3258,3524,OS'OWENDE,G,356
3259,3525,PELENGE,G,356
3260,3526,POMBO,G,356
3261,3527,PUROTE,G,356
3262,3528,BAHINA,G,357
3263,3529,ETSHUMANA,G,357
3264,3530,KOMBE LOWO,G,357
3265,3531,KOMBE OLENGA,G,357
3266,3532,MALELA LOTODIPUPA,G,357
3267,3533,MALELA YANGUNDA,G,357
3268,3534,MUSADI KONDO,G,357
3269,3535,NGONGO OPELELE,G,357
3270,3536,OMPULA MBALA,G,357
3271,3537,SOPO YABIKI,G,357
3272,3538,TSHULA OTENGA,G,357
3273,3539,ITANA,G,358
3274,3540,MALU,G,358
3275,3541,NKOKO,G,358
3276,3542,DIESE DIKOMA,G,359
3277,3543,FIN DE TERME KALUNGA,G,359
3278,3544,KOMBE-OLUWA,G,359
3279,3545,LONGONIO DIESE,G,359
3280,3546,TUSANGANI,G,359
3281,3547,OHAMBE,G,360
3282,3548,OKALA,G,360
3283,3549,WENDINGA,G,360
3284,3550,BABONGO,G,361
3285,3551,BADINGUE,G,361
3286,3552,BAKIMUNGU,G,361
3287,3553,BAKOMBE,G,361
3288,3554,BAKWA MUESHA,G,361
3289,3555,BALEMBUE,G,361
3290,3556,BAMIENGE,G,361
3291,3557,BANGOLOLA,G,361
3292,3558,BAPALABA,G,361
3293,3559,BATOBO,G,361
3294,3560,BAWUMBA,G,361
3295,3561,BENASHI LUPE,G,361
3296,3562,BENDE - BENDE,G,361
3297,3563,KABUYA,G,361
3298,3564,KALANGA,G,361
3299,3565,MAKADI,G,361
3300,3566,MATEKE MANYA,G,361
3301,3567,MUANA KITENGE/NGIELE,G,361
3302,3568,MULUBULE,G,361
3303,3569,MUTSHIMA - MUNDA,G,361
3304,3570,BIARI,G,362
3305,3571,PEMBE,G,362
3306,3572,WUNDA,G,362
3307,3573,LOMBO,G,363
3308,3574,NDJONDO SAMANGWA,G,363
3309,3575,OKANDJO,G,363
3310,3576,OKOLO OKITATOKO,G,363
3311,3577,TSHIEKO SAKA,G,363
3312,3578,WATAMBOLO,G,363
3313,3579,YANGA,G,363
3314,3669,LOLE,G,363
3315,3670,PENGE,G,363
3316,3580,BENA KOIE,G,364
3317,3581,EHUNGA,G,364
3318,3582,ENYANKULU,G,364
3319,3583,KOY LODI,G,364
3320,3584,LONGONYA DIVE,G,364
3321,3585,OKUNDI SHUNGU,G,364
3322,3586,ADUNGU,G,341
3323,3587,BUDJA,G,341
3324,3588,DJALO SAALA,G,341
3325,3589,DJUNDU OLOTA,G,341
3326,3590,EDJE,G,341
3327,3592,ENGO ADJINGU,G,341
3328,3593,LOMBELA,G,341
3329,3594,LUKOMBE,G,341
3330,3595,MUNGEMBE/MONGEMBE MUNGA-KIMUNGA,G,341
3331,3601,OWANDJI,G,341
3332,3602,YULA YANAPE,G,341
3333,3603,BA ELEMBE,G,365
3334,3604,BADINGALA,G,365
3335,3605,BAKITENGE,G,365
3336,3606,BAPAMBUE,G,365
3337,3607,BENA KUSAMA,G,365
3338,3608,TSHIKWASA,G,365
3339,3609,KINGOMBE,G,365
3340,3610,AKAYA,G,366
3341,3611,BENA KOYI,G,366
3342,3612,DJONDO,G,366
3343,3613,KAMBULANGA,G,366
3344,3614,KAPULA,G,366
3345,3616,LUNKALA NTANGE,G,366
3346,3617,MALELA,G,366
3347,3618,MAMA LUKALA,G,366
3348,3619,MULOSA,G,366
3349,3620,SHILU,G,366
3350,3621,TUBUNDJI,G,366
3351,3622,BAKAYA BABINDJI,G,367
3352,3623,BAKWA MPUTU,G,367
3353,3624,BAKWA MULEDI,G,367
3354,3625,BAKWA-NGOIE,G,367
3355,3626,BASHI INKONGO,G,367
3356,3627,MBUMBA,G,367
3357,3628,BANA BANKUNDU,G,368
3358,3629,BENA KAPELE,G,368
3359,3630,BENA LUPULA,G,368
3360,3631,BENA TSHILUMBU,G,368
3361,3632,MAMBA MPATA,G,368
3362,3633,BAKWA LONGO,G,369
3363,3634,BALUBA - KASHINDI,G,369
3364,3635,BENA MBALA,G,369
3365,3636,NONOTSHI I,G,369
3366,3637,NONOTSHI II,G,369
3367,3638,NONOTSHI III,G,369
3368,3639,TEMBWE I,G,369
3369,3640,TEMBWE II,G,369
3370,3641,BAKWA BUMBA I,G,370
3371,3642,BAKWA BUMBA II,G,370
3372,3643,BAKWA KABOLA,G,370
3373,3644,BENA MALEMBE,G,370
3374,3645,BENA KATSHIABALA,G,370
3375,3646,BABEMBELE,G,371
3376,3647,BALELA KANANGA,G,371
3377,3648,BASANGA,G,371
3378,3649,BAKWA NKOTO,G,371
3379,3652,BAKUBA BASHI NGONGO,G,372
3380,3653,BAKWA NYANGA,G,372
3381,3654,BAKWA-BASHILAMBWA,G,372
3382,3655,BAPAMBUE,G,372
3383,3656,BENA MPUNGA,G,372
3384,3657,LUTOKA,G,372
3385,3658,YANDUYI,G,372
3386,3671,BASANGA-MPANDE,G,373
3387,3672,MUKUMBI,G,373
3388,3673,KATANGA,G,374
3389,3674,KISUNKA,G,374
3390,3675,KYEMBE,G,374
3391,3676,LUKOSHI,G,374
3392,3677,MPOYO,G,374
3393,3678,MUABESA,G,374
3394,3679,MULANDI,G,374
3395,3680,NGALU,G,374
3396,3681,TENKE,G,374
3397,3682,KIKUYO,G,375
3398,3683,MUBAMBE,G,375
3399,3684,SHAMALENGE,G,375
3400,3685,KAPWASA,G,376
3401,3686,MUKOBE,G,376
3402,3687,MULANGALE,G,376
3403,3688,MWABA,G,376
3404,3689,KATETE,G,377
3405,3690,MUKEBO,G,377
3406,3691,MULENGA,G,377
3407,3692,MWANSHA,G,377
3408,3693,MWEMENA,G,377
3409,3694,NTONDO,G,377
3410,3695,KAMPOMBWE,G,378
3411,3696,KIKUNGU,G,378
3412,3697,KISAMAMBA,G,378
3413,3698,SAPWE,G,378
3414,3699,KABIMBI,G,379
3415,3700,KASHOBWE,G,379
3416,3701,NKAMBO,G,379
3417,3702,NKUBA-KAWAMA,G,379
3418,3703,KASONGO,G,380
3419,3704,SHINDAIKA,G,380
3420,3705,DILANDA,G,381
3421,3706,INAKILUBA,G,381
3422,3707,KAPONDA,G,381
3423,3708,KINYAMA,G,382
3424,3709,KIWELE,G,382
3425,3710,YOMBWE,G,382
3426,3711,KALONGA,G,383
3427,3712,MUFUNGA,G,383
3428,3713,MUKANA,G,383
3429,3714,MUOMBE,G,383
3430,3715,MUSABILA,G,383
3431,3716,KALERA,G,384
3432,3717,KANFWA,G,384
3433,3718,KITOBO,G,384
3434,3719,SAMBWE,G,384
3435,3720,TOMOMBO,G,384
3436,3721,KABANDA,G,385
3437,3722,KATOLO,G,385
3438,3723,KINTYA,G,385
3439,3724,MWEMA,G,385
3440,3725,KASONGO MWANA,G,386
3441,3726,KIONA-NZINI,G,386
3442,3727,KILOMBA,G,387
3443,3728,KYAKA,G,387
3444,3729,MUKUPA,G,387
3445,3730,MULIMBA,G,387
3446,3731,NKUBA-BUKONGOLO,G,387
3447,3732,SONGA,G,387
3448,3733,KAPULO,G,388
3449,3734,KASAMA,G,388
3450,3735,KIZABI,G,388
3451,3736,MPWETO,G,388
3452,3737,NZUIBA,G,388
3453,3738,KASONGO-KAMULUMBI,G,389
3454,3739,MWENGE,G,389
3455,3740,MOPALA,G,390
3456,3741,MUFUMBI,G,390
3457,3742,NGOSA KAPENDA,G,390
3458,3743,SHINKAOLA,G,390
3459,3744,FUNDAMINA,G,391
3460,3745,KATALA,G,391
3461,3746,KIPILINGU,G,391
3462,3747,KOMBO,G,391
3463,3748,NKUMBWA,G,391
3464,3749,SELENGE,G,391
3465,3750,KAIMBI,G,392
3466,3751,KIMESE,G,392
3467,3752,MWENDA,G,392
3468,3753,BUTUMBA,G,393
3469,3754,KATALA,G,393
3470,3755,MUSANZA,G,393
3471,3756,UPEMBE (KILUMBE),G,393
3472,3757,KABUYA KAMASHI,G,394
3473,3758,MAKONGA UMBA,G,394
3474,3759,MWINE DIANDA,G,394
3475,3760,BADIANKETE,G,395
3476,3761,KAPAMAY,G,395
3477,3762,KAYEYE,G,395
3478,3763,KILOMBOY,G,395
3479,3764,KIMBA,G,395
3480,3765,LOVOY,G,395
3481,3766,FUNGWE,G,396
3482,3767,LUALABA,G,396
3483,3768,MWIDIA,G,396
3484,3769,PIYE,G,396
3485,3770,KABANZA,G,397
3486,3771,KABELWE,G,397
3487,3772,KABENGA,G,397
3488,3773,KISONDE,G,397
3489,3774,LUKILA,G,397
3490,3775,MANGI,G,397
3491,3776,MPUNGWE,G,397
3492,3777,MUYUMBWE,G,397
3493,3778,NUMBI A KIBINDA,G,397
3494,3779,TWADI,G,397
3495,3780,YOLO,G,397
3496,3781,ILUNGA LUALABA,G,398
3497,3782,KATOBWE,G,398
3498,3783,KATOTO,G,398
3499,3784,UMPUNGU,G,399
3500,3785,BWILA,G,400
3501,3786,ILUNGA KABALE,G,400
3502,3787,ILUNGA NSUNGU,G,400
3503,3788,KABONGO,G,400
3504,3789,KADILO,G,400
3505,3790,KALULU,G,400
3506,3791,KATUNDWE,G,400
3507,3792,KAVULA MITENDO,G,400
3508,3793,KIBANZA,G,400
3509,3794,KUMWIMBA NGOMBE,G,400
3510,3795,MADIA,G,400
3511,3796,MULEYA,G,400
3512,3797,MUNGOMBO(NYEMBO),G,400
3513,3798,MUNZA,G,400
3514,3799,MUSENGAY,G,400
3515,3800,MWADI,G,400
3516,3801,MWAMBAYI,G,400
3517,3802,MWINE NGOY,G,400
3518,3803,NDINGILE,G,400
3519,3804,NGANGOLE,G,400
3520,3805,NKOMBE,G,400
3521,3806,UMPETA,G,400
3522,3807,KAHAKO,G,401
3523,3808,KAMAYI,G,401
3524,3809,KISAHO,G,401
3525,3810,MOMBELA,G,401
3526,3811,MUDINDWA,G,401
3527,3812,MUKAYA,G,401
3528,3813,MWALA,G,401
3529,3814,DIPEBA,G,402
3530,3815,KIPETE,G,402
3531,3816,LUMBA,G,402
3532,3817,MBIDIKWIBWE,G,402
3533,3818,MUSULE,G,402
3534,3819,NGENDE,G,402
3535,3820,TAMBAYI,G,402
3536,3821,BULEMBA,G,403
3537,3822,KAFUNGO,G,403
3538,3823,KALUYI,G,403
3539,3824,KILEKA,G,403
3540,3825,KINGO,G,403
3541,3826,KISEKE,G,403
3542,3827,LUBINDA,G,403
3543,3828,LUKANVWE,G,403
3544,3829,LUKUNGU,G,403
3545,3830,LUPANDA,G,403
3546,3831,LUSANGA,G,403
3547,3832,MINONGA,G,403
3548,3833,MULENGI,G,403
3549,3834,MWILAMBWE,G,403
3550,3835,NGOY MWANA,G,403
3551,3836,NSUNGU,G,403
3552,3837,NYANGA,G,403
3553,3838,NZOA,G,403
3554,3839,SAMBA,G,403
3555,3840,SAMITANDA,G,403
3556,3841,BAS-LUBUDI,G,404
3557,3842,KALANGU,G,404
3558,3843,KAPAMBA,G,404
3559,3844,LUBENDE,G,404
3560,3845,LUBILASHI,G,404
3561,3846,SAMBA-LUPELU,G,404
3562,3847,SAMBA-LWINA,G,404
3563,3848,ILUNGA MBIYA,G,405
3564,3849,KALULWA,G,405
3565,3850,KALUNDWE  (TSHIMI),G,405
3566,3851,KAMWANGA,G,405
3567,3852,KANSEJI,G,405
3568,3853,KIPANGA TSHIHANGA,G,405
3569,3854,MWINE HAHA,G,405
3570,3855,MWINE LUHATA,G,405
3571,3856,MWINE NSUNGA,G,405
3572,3857,MWINE TSHIYI,G,405
3573,3858,NGOMBE,G,405
3574,3859,SAKADI KISENGE,G,405
3575,3860,TSHAHONA,G,405
3576,3861,TSHIBAMBA,G,405
3577,3862,YAMBA,G,405
3578,3863,ILUNGA MWILA,G,406
3579,3864,KISULA,G,406
3580,3865,NGOY MANI,G,406
3581,3866,BANGWE,G,407
3582,3867,KIKUNKA(KAKONDWE),G,407
3583,3868,KINA,G,407
3584,3869,MONDWE,G,407
3585,3870,KABUMBULU,G,408
3586,3871,KABWE,G,408
3587,3872,KAKOMBO,G,408
3588,3873,KAPYA,G,408
3589,3874,KYABO,G,408
3590,3875,MUSUMBA,G,408
3591,3876,KANGOMBE,G,409
3592,3877,KAPOYA,G,409
3593,3878,KASANZA,G,409
3594,3879,KIWALA,G,409
3595,3880,KONGOLO WA BILENGE,G,409
3596,3881,LUMBULE,G,409
3597,3882,BUNDA,G,410
3598,3883,KILUMBA,G,410
3599,3884,LUBEMBEYI,G,410
3600,3885,MWANZA,G,410
3601,3886,NDALA,G,410
3602,3887,BUTOMBE,G,411
3603,3888,KABALA,G,411
3604,3889,KABOZYA,G,411
3605,3890,KALUME,G,411
3606,3891,LUPITSHI,G,411
3607,3892,TSHIMBU,G,411
3608,3893,TUBA,G,411
3609,3894,KATENDE KASONGO,G,412
3610,3895,KATENDE MUTEBA,G,412
3611,3896,KATENDE TSHIPOY,G,412
3612,3897,MUKENDENGE,G,412
3613,3898,TSHILEMU,G,412
3614,3899,SAKAYONGO,G,413
3615,3900,SAMUJIMA,G,413
3616,3901,TSHANIKA,G,413
3617,3902,KAZEMBE,G,414
3618,3903,MUKONKOTO,G,414
3619,3904,KABANGU,G,415
3620,3905,MAFUNDA KASAI,G,415
3621,3906,MAFUNDA NDEMBO,G,415
3622,3907,MBANGU,G,415
3623,3908,NAOMBA,G,415
3624,3909,SAKAPENDA,G,415
3625,3910,TAMBWE KULENGA,G,415
3626,3911,TSHIKWAKWA LUSHING,G,415
3627,3912,TWITE,G,415
3628,3913,KAITE,G,416
3629,3914,KHUKHU,G,416
3630,3915,MUNDUNDU WOLA,G,416
3631,3916,NASAMBA,G,416
3632,3917,NDJAMBA,G,416
3633,3918,SAPAKULA,G,416
3634,3919,TSHIMBUMBULU,G,416
3635,3920,KAITA,G,417
3636,3921,KAKENA,G,417
3637,3922,KATSHITAO,G,417
3638,3923,TSHAFIMA,G,417
3639,3924,KALENDA,G,418
3640,3925,KANYOVU,G,418
3641,3926,SAKALWILE,G,418
3642,3927,SANGAJI,G,418
3643,3928,TSHISANGAMA,G,418
3644,3929,KANDANDJI,G,419
3645,3930,SAKAMBUNDJI,G,419
3646,3931,SATSHATA,G,419
3647,3932,KALOKO,G,420
3648,3933,KAMBI,G,420
3649,3934,KASANGA,G,420
3650,3935,KASENGULA,G,420
3651,3936,LUMBINDI,G,420
3652,3937,MADIDI,G,420
3653,3938,NDANDA,G,420
3654,3939,TAMBWE,G,420
3655,3940,TSHALA,G,420
3656,3941,DINING,G,421
3657,3942,KAMBAMB,G,421
3658,3943,KAMBUNDU,G,421
3659,3944,KAMWANG,G,421
3660,3945,KANAMPUMB,G,421
3661,3946,KANDAL,G,421
3662,3947,KAPANG,G,421
3663,3948,KASHIJ-MUKAZ,G,421
3664,3949,MPAND KALEND,G,421
3665,3950,MUKAMBU,G,421
3666,3951,MULAMBO,G,421
3667,3952,MUTIY,G,421
3668,3953,NTEMBU,G,421
3669,3954,NTEND,G,421
3670,3955,SWANA MULAPU,G,421
3671,3956,TSHAMB,G,421
3672,3957,TSHIBABA,G,421
3673,3958,TSHIKAMB,G,421
3674,3959,TSHITASU,G,421
3675,3960,TSHIYING,G,421
3676,3961,TUBUNG,G,421
3677,3962,BUNKEYA,G,422
3678,3963,KALONGA,G,422
3679,3964,MBEBE,G,422
3680,3965,MUKABE KASARI,G,422
3681,3966,MUTOBO,G,422
3682,3967,MWENDA MUKOSE,G,422
3683,3968,NGUBA,G,422
3684,3969,KAYOMBO,G,423
3685,3970,KIBWE,G,423
3686,3971,KATAMBA,G,424
3687,3972,MUKWEMBA,G,424
3688,3973,MUNANGA,G,425
3689,3974,WAKIPINJI,G,425
3690,3975,MUSHIMA,G,426
3691,3976,MUSOKANTANDA,G,426
3692,3977,KAZEMBE,G,427
3693,3978,MPWENE,G,427
3694,3979,MWANFWE,G,427
3695,3980,MWILU,G,427
3696,3981,KASANGA,G,428
3697,3982,KAWEWE,G,428
3698,3983,MAFUNGA,G,428
3699,3984,DIZUNGWE,G,429
3700,3985,KALAMBOJI,G,429
3701,3986,KAVULA MASAMBA,G,429
3702,3987,MPYANA  NTENGE,G,429
3703,3988,MWAD KAPUKU,G,429
3704,3989,MWIN MBIJ I,G,429
3705,3990,MWIN MBIJ II,G,429
3706,3991,NSWANA KAMBUR,G,429
3707,3992,ULAMBA  FWAN,G,429
3708,3993,ULAMBA  WEJ,G,429
3709,3994,JIMBOLA,G,430
3710,3995,KAMWILA,G,430
3711,3996,KANJIMBU,G,430
3712,3997,LUFUTA,G,430
3713,3998,LUKONGOLO,G,430
3714,3999,MATANGA,G,430
3715,4000,MFUMU MULAU,G,430
3716,4001,MWAD-A-TSHIUND,G,430
3717,4002,MWIN KAMULEMB,G,430
